Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2015/2016;"Næstved";Ræv;Han;Over 1 år;Han;1;1;0;4;21;24;25;35
2015/2016;"Næstved";Ræv;Han;;Han;0;0;0;0;0;0;1;1
2015/2016;"Næstved";Ræv;Tæve;Over 1 år;Hun;0;0;0;2;17;11;18;21
2015/2016;"Næstved";Ræv;Tæve;;Hun;0;0;0;0;0;0;0;1
2015/2016;"Næstved";Ræv;Hvalp;Under 1 år;Han;1;4;1;2;2;2;2;1
2015/2016;"Næstved";Ræv;Hvalp;Under 1 år;Hun;1;5;3;0;0;2;0;0
2015/2016;"Næstved";Ræv;Hvalp;Under 1 år;;10;7;0;1;6;2;1;1
