Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2019/2020;"Norddjurs";Rådyr;Råbuk;2+ år;Han;141;48;23;12;8;3;4
2019/2020;"Norddjurs";Rådyr;Råbuk;1 år;Han;15;12;1;13;4;2;2
2019/2020;"Norddjurs";Rådyr;Råbuk;;Han;99;37;17;9;7;8;5
2019/2020;"Norddjurs";Rådyr;Rå;2+ år;Hun;0;0;0;23;22;18;17
2019/2020;"Norddjurs";Rådyr;Rå;1 år;Hun;0;0;0;5;10;4;6
2019/2020;"Norddjurs";Rådyr;Rå;;Hun;0;0;0;30;40;30;17
2019/2020;"Norddjurs";Rådyr;Lam;Under 1 år;Han;0;0;0;11;17;8;7
2019/2020;"Norddjurs";Rådyr;Lam;Under 1 år;Hun;0;0;0;15;17;16;14
2019/2020;"Norddjurs";Rådyr;Lam;Under 1 år;;0;0;0;25;26;15;10
