Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2021/2022;"Dragør";Ræv;Han;Over 1 år;Han;0;0;0;0;0;0;3;3
2021/2022;"Dragør";Ræv;Han;;Han;0;0;0;0;0;1;0;1
2021/2022;"Dragør";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;0;0;0;4
2021/2022;"Dragør";Ræv;Hvalp;Under 1 år;;1;0;0;0;0;0;0;0
