Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2014/2015;"Halsnæs";Ræv;Han;Over 1 år;Han;0;2;1;0;2;2;5;2
2014/2015;"Halsnæs";Ræv;Tæve;Over 1 år;Hun;2;1;0;0;2;0;2;4
2014/2015;"Halsnæs";Ræv;Hvalp;Under 1 år;Han;1;1;0;0;0;1;0;0
2014/2015;"Halsnæs";Ræv;Hvalp;Under 1 år;Hun;0;1;0;2;0;0;0;0
