Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2012/2013;"Ringkøbing-Skjern";Ræv;Han;Over 1 år;Han;0;1;1;7;35;36;26;22
2012/2013;"Ringkøbing-Skjern";Ræv;Han;;Han;0;0;0;0;0;1;0;0
2012/2013;"Ringkøbing-Skjern";Ræv;Tæve;Over 1 år;Hun;0;0;0;5;16;12;19;14
2012/2013;"Ringkøbing-Skjern";Ræv;Hvalp;Under 1 år;Han;1;2;2;0;2;3;1;1
2012/2013;"Ringkøbing-Skjern";Ræv;Hvalp;Under 1 år;Hun;1;2;2;0;6;0;0;2
2012/2013;"Ringkøbing-Skjern";Ræv;Hvalp;Under 1 år;;2;2;1;5;2;0;0;0
