Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2018/2019;"Haderslev";Rådyr;Råbuk;2+ år;Han;117;44;17;14;5;12;4
2018/2019;"Haderslev";Rådyr;Råbuk;1 år;Han;11;4;3;4;8;3;3
2018/2019;"Haderslev";Rådyr;Råbuk;;Han;68;25;9;12;15;9;1
2018/2019;"Haderslev";Rådyr;Rå;2+ år;Hun;0;1;0;19;35;15;11
2018/2019;"Haderslev";Rådyr;Rå;1 år;Hun;0;0;0;9;8;12;3
2018/2019;"Haderslev";Rådyr;Rå;;Hun;0;0;0;12;34;15;5
2018/2019;"Haderslev";Rådyr;Lam;Under 1 år;Han;0;0;0;8;14;11;4
2018/2019;"Haderslev";Rådyr;Lam;Under 1 år;Hun;0;0;0;14;22;11;12
2018/2019;"Haderslev";Rådyr;Lam;Under 1 år;;0;0;0;9;25;7;10
