Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2018/2019;"Morsø";Ræv;Han;Over 1 år;Han;0;0;0;1;4;10;14;7
2018/2019;"Morsø";Ræv;Tæve;Over 1 år;Hun;1;0;0;0;2;5;3;8
2018/2019;"Morsø";Ræv;Hvalp;Under 1 år;Han;0;2;0;0;1;0;1;0
2018/2019;"Morsø";Ræv;Hvalp;Under 1 år;Hun;0;0;0;0;1;0;0;0
2018/2019;"Morsø";Ræv;Hvalp;Under 1 år;;0;2;0;1;2;0;1;0
