Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2019/2020;"Greve";Ræv;Han;Over 1 år;Han;0;0;0;0;1;1;3;1
2019/2020;"Greve";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;0;1;0;1
2019/2020;"Greve";Ræv;Hvalp;Under 1 år;Han;0;1;0;0;0;0;0;0
