Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2020/2021;"Lolland";Ræv;Han;Over 1 år;Han;0;3;2;1;6;11;10;26
2020/2021;"Lolland";Ræv;Tæve;Over 1 år;Hun;0;0;0;4;7;4;7;10
2020/2021;"Lolland";Ræv;Tæve;;Hun;0;0;0;0;0;0;0;1
2020/2021;"Lolland";Ræv;Hvalp;Under 1 år;Han;0;2;3;0;1;0;0;0
2020/2021;"Lolland";Ræv;Hvalp;Under 1 år;Hun;1;1;4;0;0;0;0;0
2020/2021;"Lolland";Ræv;Hvalp;Under 1 år;;1;4;9;1;1;0;1;0
