Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2020/2021;"Aalborg";Ræv;Han;Over 1 år;Han;0;0;0;5;23;44;51;31
2020/2021;"Aalborg";Ræv;Han;;Han;0;0;0;1;0;0;0;0
2020/2021;"Aalborg";Ræv;Tæve;Over 1 år;Hun;0;0;1;6;10;13;15;24
2020/2021;"Aalborg";Ræv;Tæve;;Hun;0;0;0;0;0;0;1;0
2020/2021;"Aalborg";Ræv;Hvalp;Under 1 år;Han;0;6;3;3;1;0;1;0
2020/2021;"Aalborg";Ræv;Hvalp;Under 1 år;Hun;0;6;4;1;0;0;2;1
2020/2021;"Aalborg";Ræv;Hvalp;Under 1 år;;0;3;7;2;1;1;2;1
