Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2014/2015;"Holbæk";Ræv;Han;Over 1 år;Han;0;1;0;4;16;16;22;13
2014/2015;"Holbæk";Ræv;Tæve;Over 1 år;Hun;2;0;0;1;5;6;9;3
2014/2015;"Holbæk";Ræv;Hvalp;Under 1 år;Han;3;1;1;1;2;1;1;0
2014/2015;"Holbæk";Ræv;Hvalp;Under 1 år;Hun;1;1;0;0;0;0;0;0
2014/2015;"Holbæk";Ræv;Hvalp;Under 1 år;;3;2;8;5;3;5;0;0
