Sæson;Kommune;Art;September;Oktober;November;December;Januar
2018/2019;"Vesthimmerland";Mink;1;0;0;1;0
2018/2019;"Vesthimmerland";Mink;0;0;2;2;0
2018/2019;"Vesthimmerland";Mink;0;0;1;0;0
