Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2021/2022;"Lemvig";Dådyr;Dåhjort;2+ år;Han;0;0;0;2;3
2021/2022;"Lemvig";Dådyr;Dåhjort;1 år;Han;0;0;0;11;0
2021/2022;"Lemvig";Dådyr;Dåhjort;;Han;0;0;0;1;6
2021/2022;"Lemvig";Dådyr;Då;2+ år;Hun;0;0;0;13;0
2021/2022;"Lemvig";Dådyr;Då;1 år;Hun;0;0;0;8;0
2021/2022;"Lemvig";Dådyr;Då;;Hun;0;0;0;20;1
2021/2022;"Lemvig";Dådyr;Kalv;Under 1 år;Han;0;0;0;10;1
2021/2022;"Lemvig";Dådyr;Kalv;Under 1 år;Hun;0;0;1;7;0
