Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2022/2023;"Aarhus";Krondyr;Kronhjort;2+ år;Han;0;2;1;0;0
2022/2023;"Aarhus";Krondyr;Kronhjort;1 år;Han;1;0;1;0;0
2022/2023;"Aarhus";Krondyr;Kronhind;2+ år;Hun;0;2;2;1;1
2022/2023;"Aarhus";Krondyr;Kronhind;1 år;Hun;0;0;1;0;0
2022/2023;"Aarhus";Krondyr;Kalv;Under 1 år;Han;1;0;0;1;0
2022/2023;"Aarhus";Krondyr;Kalv;Under 1 år;Hun;1;4;1;0;0
2022/2023;"Aarhus";Krondyr;Ikke angivet;;Han;0;1;1;0;0
2022/2023;"Aarhus";Krondyr;Ikke angivet;;Hun;0;6;2;1;3
