Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2016/2017;"Horsens";Krondyr;Kronhjort;2+ år;Han;2;1;1;0;0
2016/2017;"Horsens";Krondyr;Kronhjort;1 år;Han;1;1;1;0;4
2016/2017;"Horsens";Krondyr;Kronhjort;;Han;2;0;1;0;0
2016/2017;"Horsens";Krondyr;Kronhind;2+ år;Hun;0;0;0;2;1
2016/2017;"Horsens";Krondyr;Kronhind;;Hun;0;0;1;0;0
2016/2017;"Horsens";Krondyr;Kalv;Under 1 år;Han;0;0;0;1;0
2016/2017;"Horsens";Krondyr;Kalv;Under 1 år;Hun;1;0;0;0;0
2016/2017;"Horsens";Krondyr;Kalv;Under 1 år;;0;2;2;1;0
