Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2012/2013;"Skive";Sika;Sikahjort;2+ år;Han;0;0;0;0;1
2012/2013;"Skive";Sika;Sikahjort;;Han;0;1;0;0;0
