Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2021/2022;"Syddjurs";Rådyr;Råbuk;2+ år;Han;84;25;9;5;0;1;1
2021/2022;"Syddjurs";Rådyr;Råbuk;1 år;Han;13;8;3;5;2;1;1
2021/2022;"Syddjurs";Rådyr;Råbuk;;Han;105;30;17;12;3;5;3
2021/2022;"Syddjurs";Rådyr;Rå;2+ år;Hun;0;1;0;10;9;11;11
2021/2022;"Syddjurs";Rådyr;Rå;1 år;Hun;0;0;0;6;2;2;7
2021/2022;"Syddjurs";Rådyr;Rå;;Hun;0;0;0;12;15;12;16
2021/2022;"Syddjurs";Rådyr;Lam;Under 1 år;Han;0;0;0;8;7;9;4
2021/2022;"Syddjurs";Rådyr;Lam;Under 1 år;Hun;0;0;0;10;11;12;10
2021/2022;"Syddjurs";Rådyr;Lam;Under 1 år;;0;0;0;5;7;4;3
