Sæson;Kommune;Art;September;Oktober;November;December;Januar
2017/2018;"Lemvig";Mink;2;1;1;1;1
2017/2018;"Lemvig";Mink;0;2;4;0;0
2017/2018;"Lemvig";Mink;0;2;4;0;1
