Sæson;Kommune;Art;September;Oktober;November;December;Januar
2019/2020;"Ringkøbing-Skjern";Mink;0;2;0;3;0
2019/2020;"Ringkøbing-Skjern";Mink;0;0;1;0;0
2019/2020;"Ringkøbing-Skjern";Mink;0;0;0;1;3
