Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2015/2016;"Guldborgsund";Rådyr;Råbuk;2+ år;Han;162;71;22;9;4;1;5
2015/2016;"Guldborgsund";Rådyr;Råbuk;1 år;Han;22;24;7;4;5;3;3
2015/2016;"Guldborgsund";Rådyr;Råbuk;;Han;71;26;11;5;5;3;5
2015/2016;"Guldborgsund";Rådyr;Rå;2+ år;Hun;1;0;0;15;23;30;28
2015/2016;"Guldborgsund";Rådyr;Rå;1 år;Hun;0;0;0;3;8;7;9
2015/2016;"Guldborgsund";Rådyr;Rå;;Hun;0;0;1;17;19;19;20
2015/2016;"Guldborgsund";Rådyr;Lam;Under 1 år;Han;0;0;0;6;13;8;4
2015/2016;"Guldborgsund";Rådyr;Lam;Under 1 år;Hun;0;0;0;24;14;16;25
2015/2016;"Guldborgsund";Rådyr;Lam;Under 1 år;;1;0;0;7;20;12;8
