Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2022/2023;"Frederikshavn";Dådyr;Dåhjort;2+ år;Han;0;0;1;11;1
2022/2023;"Frederikshavn";Dådyr;Dåhjort;1 år;Han;0;0;5;11;1
2022/2023;"Frederikshavn";Dådyr;Dåhjort;;Han;0;1;3;15;5
2022/2023;"Frederikshavn";Dådyr;Då;2+ år;Hun;0;0;2;11;6
2022/2023;"Frederikshavn";Dådyr;Då;1 år;Hun;0;0;3;8;1
2022/2023;"Frederikshavn";Dådyr;Då;;Hun;0;0;1;17;0
2022/2023;"Frederikshavn";Dådyr;Kalv;Under 1 år;Han;0;0;3;21;1
2022/2023;"Frederikshavn";Dådyr;Kalv;Under 1 år;Hun;0;0;0;12;3
