Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2016/2017;"Norddjurs";Rådyr;Råbuk;2+ år;Han;167;59;17;19;7;4;4
2016/2017;"Norddjurs";Rådyr;Råbuk;1 år;Han;16;15;6;8;6;2;0
2016/2017;"Norddjurs";Rådyr;Råbuk;;Han;92;49;14;10;10;3;5
2016/2017;"Norddjurs";Rådyr;Rå;2+ år;Hun;0;0;0;25;47;38;23
2016/2017;"Norddjurs";Rådyr;Rå;1 år;Hun;0;0;0;11;15;6;9
2016/2017;"Norddjurs";Rådyr;Rå;;Hun;0;0;0;25;41;31;26
2016/2017;"Norddjurs";Rådyr;Lam;Under 1 år;Han;0;0;0;24;15;11;16
2016/2017;"Norddjurs";Rådyr;Lam;Under 1 år;Hun;0;0;0;25;35;21;21
2016/2017;"Norddjurs";Rådyr;Lam;Under 1 år;;0;0;0;28;31;26;14
