Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2020/2021;"Aabenraa";Vildsvin;Gris;Under 1 år;Hun;0;0;1;0;1
2020/2021;"Aabenraa";Vildsvin;Gris;Under 1 år;;0;1;1;1;0
