Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2013/2014;"Sorø";Rådyr;Råbuk;2+ år;Han;80;25;7;4;0;2;1
2013/2014;"Sorø";Rådyr;Råbuk;1 år;Han;21;10;1;4;0;4;1
2013/2014;"Sorø";Rådyr;Råbuk;;Han;50;26;4;3;2;2;1
2013/2014;"Sorø";Rådyr;Rå;2+ år;Hun;0;0;0;7;10;18;11
2013/2014;"Sorø";Rådyr;Rå;1 år;Hun;0;0;0;1;4;4;7
2013/2014;"Sorø";Rådyr;Rå;;Hun;0;0;0;8;6;13;12
2013/2014;"Sorø";Rådyr;Lam;Under 1 år;Han;0;0;0;5;6;7;4
2013/2014;"Sorø";Rådyr;Lam;Under 1 år;Hun;0;0;0;7;9;21;18
2013/2014;"Sorø";Rådyr;Lam;Under 1 år;;0;0;0;4;4;10;8
