Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2021/2022;"Vesthimmerland";Ræv;Han;Over 1 år;Han;0;0;0;0;6;12;3;8
2021/2022;"Vesthimmerland";Ræv;Han;;Han;0;0;0;0;3;9;7;6
2021/2022;"Vesthimmerland";Ræv;Tæve;Over 1 år;Hun;0;0;0;1;3;2;4;4
2021/2022;"Vesthimmerland";Ræv;Tæve;;Hun;0;0;0;0;3;1;2;5
2021/2022;"Vesthimmerland";Ræv;Hvalp;Under 1 år;Han;0;4;1;0;1;1;0;0
2021/2022;"Vesthimmerland";Ræv;Hvalp;Under 1 år;Hun;0;2;1;0;2;0;0;0
2021/2022;"Vesthimmerland";Ræv;Hvalp;Under 1 år;;0;1;7;0;0;1;0;1
