Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2013/2014;"Hørsholm";Ræv;Han;Over 1 år;Han;0;0;0;0;2;2;0;2
2013/2014;"Hørsholm";Ræv;Hvalp;Under 1 år;Hun;0;0;0;0;0;0;1;0
