Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2019/2020;"Aarhus";Mårhund;Han;Over 1 år;Han;4;4;1;2;2
2019/2020;"Aarhus";Mårhund;Tæve;Over 1 år;Hun;1;4;1;0;2
2019/2020;"Aarhus";Mårhund;Hvalp;Under 1 år;;4;0;0;0;0
