Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2013/2014;"Skive";Ræv;Han;Over 1 år;Han;0;0;0;2;14;13;8;10
2013/2014;"Skive";Ræv;Tæve;Over 1 år;Hun;0;0;0;3;3;8;3;4
2013/2014;"Skive";Ræv;Tæve;;Hun;0;0;0;0;0;1;0;0
2013/2014;"Skive";Ræv;Hvalp;Under 1 år;Han;2;2;0;0;0;0;0;0
2013/2014;"Skive";Ræv;Hvalp;Under 1 år;Hun;1;2;0;0;1;0;0;0
2013/2014;"Skive";Ræv;Hvalp;Under 1 år;;4;2;1;1;0;0;0;0
