Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2020/2021;"Ballerup";Rådyr;Råbuk;2+ år;Han;2;3;0;0;0;0;0
2020/2021;"Ballerup";Rådyr;Råbuk;;Han;3;0;1;0;1;0;0
2020/2021;"Ballerup";Rådyr;Rå;2+ år;Hun;0;0;0;0;0;0;1
2020/2021;"Ballerup";Rådyr;Rå;;Hun;0;0;0;0;0;1;0
2020/2021;"Ballerup";Rådyr;Lam;Under 1 år;Hun;0;0;0;2;0;2;1
