Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2018/2019;"Langeland";Ræv;Han;Over 1 år;Han;0;0;1;1;9;5;7;8
2018/2019;"Langeland";Ræv;Han;;Han;0;0;0;1;0;0;1;0
2018/2019;"Langeland";Ræv;Tæve;Over 1 år;Hun;0;0;1;0;3;2;7;4
2018/2019;"Langeland";Ræv;Hvalp;Under 1 år;Han;1;4;0;0;0;0;0;0
2018/2019;"Langeland";Ræv;Hvalp;Under 1 år;Hun;2;2;1;0;0;0;0;0
2018/2019;"Langeland";Ræv;Hvalp;Under 1 år;;2;4;0;3;0;0;0;2
