Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2013/2014;"Middelfart";Ræv;Han;Over 1 år;Han;2;0;0;1;1;4;6;7
2013/2014;"Middelfart";Ræv;Han;;Han;0;0;0;0;0;2;2;2
2013/2014;"Middelfart";Ræv;Tæve;Over 1 år;Hun;0;0;0;1;2;0;4;3
2013/2014;"Middelfart";Ræv;Tæve;;Hun;0;0;0;0;0;0;2;1
2013/2014;"Middelfart";Ræv;Hvalp;Under 1 år;Han;0;1;0;0;1;0;1;0
2013/2014;"Middelfart";Ræv;Hvalp;Under 1 år;Hun;0;0;0;0;0;0;0;1
2013/2014;"Middelfart";Ræv;Hvalp;Under 1 år;;1;0;0;0;0;0;0;0
