Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2018/2019;"Roskilde";Ræv;Han;Over 1 år;Han;0;0;0;4;5;10;13;12
2018/2019;"Roskilde";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;1;5;1;5
2018/2019;"Roskilde";Ræv;Hvalp;Under 1 år;Han;0;0;1;0;1;0;0;0
2018/2019;"Roskilde";Ræv;Hvalp;Under 1 år;Hun;0;0;1;0;1;0;0;0
2018/2019;"Roskilde";Ræv;Hvalp;Under 1 år;;0;3;3;2;2;0;0;0
