Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2013/2014;"Hedensted";Ræv;Han;Over 1 år;Han;1;0;0;1;9;9;13;8
2013/2014;"Hedensted";Ræv;Han;;Han;0;0;0;0;0;1;0;0
2013/2014;"Hedensted";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;5;8;7;9
2013/2014;"Hedensted";Ræv;Tæve;;Hun;0;0;0;0;0;0;1;1
2013/2014;"Hedensted";Ræv;Hvalp;Under 1 år;Han;0;1;1;0;0;0;0;0
2013/2014;"Hedensted";Ræv;Hvalp;Under 1 år;;0;2;0;0;0;0;0;0
