Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2015/2016;"Nyborg";Dådyr;Dåhjort;2+ år;Han;2;7;3;5;9
2015/2016;"Nyborg";Dådyr;Dåhjort;1 år;Han;0;1;1;2;0
2015/2016;"Nyborg";Dådyr;Dåhjort;;Han;2;2;1;4;0
2015/2016;"Nyborg";Dådyr;Då;2+ år;Hun;1;0;0;8;4
2015/2016;"Nyborg";Dådyr;Då;1 år;Hun;0;0;1;1;1
2015/2016;"Nyborg";Dådyr;Då;;Hun;0;0;3;4;0
2015/2016;"Nyborg";Dådyr;Kalv;Under 1 år;Han;0;0;1;1;3
2015/2016;"Nyborg";Dådyr;Kalv;Under 1 år;Hun;0;2;1;4;1
2015/2016;"Nyborg";Dådyr;Kalv;Under 1 år;;0;0;0;6;1
