Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2022/2023;"Syddjurs";Mårhund;Han;Over 1 år;Han;2;3;0;0;0
2022/2023;"Syddjurs";Mårhund;Han;;Han;1;0;3;2;0
2022/2023;"Syddjurs";Mårhund;Tæve;Over 1 år;Hun;1;1;0;0;0
2022/2023;"Syddjurs";Mårhund;Tæve;;Hun;3;1;2;1;0
2022/2023;"Syddjurs";Mårhund;Hvalp;Under 1 år;Han;1;0;0;0;0
2022/2023;"Syddjurs";Mårhund;Hvalp;Under 1 år;;5;1;0;0;0
