Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2012/2013;"Skive";Ræv;Han;Over 1 år;Han;0;0;0;3;22;21;25;26
2012/2013;"Skive";Ræv;Han;;Han;0;0;0;0;0;2;0;0
2012/2013;"Skive";Ræv;Tæve;Over 1 år;Hun;0;0;0;3;8;9;10;14
2012/2013;"Skive";Ræv;Tæve;;Hun;0;0;0;0;0;0;2;0
2012/2013;"Skive";Ræv;Hvalp;Under 1 år;Han;1;1;0;0;1;0;0;0
2012/2013;"Skive";Ræv;Hvalp;Under 1 år;Hun;0;0;0;0;0;1;0;0
2012/2013;"Skive";Ræv;Hvalp;Under 1 år;;0;0;0;2;2;0;2;0
