Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2019/2020;"Varde";Mårhund;Han;Over 1 år;Han;7;4;8;6;5
2019/2020;"Varde";Mårhund;Tæve;Over 1 år;Hun;6;7;6;1;6
2019/2020;"Varde";Mårhund;Tæve;;Hun;0;0;2;0;0
2019/2020;"Varde";Mårhund;Hvalp;Under 1 år;Hun;1;1;1;0;0
