Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2018/2019;"Gladsaxe";Rådyr;Råbuk;2+ år;Han;2;0;0;0;0;0;0
2018/2019;"Gladsaxe";Rådyr;Rå;2+ år;Hun;0;0;0;0;1;1;0
