Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2022/2023;"Kalundborg";Rådyr;Råbuk;2+ år;Han;89;17;14;1;5;0;1
2022/2023;"Kalundborg";Rådyr;Råbuk;1 år;Han;19;7;2;3;0;2;2
2022/2023;"Kalundborg";Rådyr;Råbuk;;Han;84;39;10;9;2;4;4
2022/2023;"Kalundborg";Rådyr;Rå;2+ år;Hun;0;0;0;9;8;16;19
2022/2023;"Kalundborg";Rådyr;Rå;1 år;Hun;0;0;0;5;1;0;8
2022/2023;"Kalundborg";Rådyr;Rå;;Hun;1;0;0;8;13;9;21
2022/2023;"Kalundborg";Rådyr;Lam;Under 1 år;Han;0;0;0;4;1;5;6
2022/2023;"Kalundborg";Rådyr;Lam;Under 1 år;Hun;0;0;0;9;8;17;20
2022/2023;"Kalundborg";Rådyr;Lam;Under 1 år;;0;0;0;4;4;7;3
