Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2020/2021;"Ikast-Brande";Rådyr;Råbuk;2+ år;Han;132;46;12;9;3;3;1
2020/2021;"Ikast-Brande";Rådyr;Råbuk;1 år;Han;27;14;9;4;3;4;2
2020/2021;"Ikast-Brande";Rådyr;Råbuk;;Han;113;37;11;7;5;6;0
2020/2021;"Ikast-Brande";Rådyr;Rå;2+ år;Hun;0;0;0;16;21;19;6
2020/2021;"Ikast-Brande";Rådyr;Rå;1 år;Hun;0;0;0;8;8;4;2
2020/2021;"Ikast-Brande";Rådyr;Rå;;Hun;0;0;0;21;16;19;13
2020/2021;"Ikast-Brande";Rådyr;Lam;Under 1 år;Han;0;0;0;9;12;13;6
2020/2021;"Ikast-Brande";Rådyr;Lam;Under 1 år;Hun;0;0;0;12;10;17;9
2020/2021;"Ikast-Brande";Rådyr;Lam;Under 1 år;;0;0;0;27;22;8;9
