Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2017/2018;"Skanderborg";Sika;Sikahjort;2+ år;Han;1;0;0;0;0
2017/2018;"Skanderborg";Sika;Sikahjort;;Han;0;2;0;0;0
2017/2018;"Skanderborg";Sika;Sikahind;;Hun;0;0;0;0;1
2017/2018;"Skanderborg";Sika;Kalv;Under 1 år;Han;0;0;0;1;0
2017/2018;"Skanderborg";Sika;Kalv;Under 1 år;Hun;0;0;0;1;0
2017/2018;"Skanderborg";Sika;Kalv;Under 1 år;;0;1;0;2;0
