Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2018/2019;"Sorø";Dådyr;Dåhjort;2+ år;Han;6;9;6;4;0
2018/2019;"Sorø";Dådyr;Dåhjort;1 år;Han;2;4;9;5;9
2018/2019;"Sorø";Dådyr;Dåhjort;;Han;1;8;4;5;2
2018/2019;"Sorø";Dådyr;Då;2+ år;Hun;0;1;4;10;5
2018/2019;"Sorø";Dådyr;Då;1 år;Hun;0;5;1;2;3
2018/2019;"Sorø";Dådyr;Då;;Hun;0;2;4;9;9
2018/2019;"Sorø";Dådyr;Kalv;Under 1 år;Han;0;2;2;8;3
2018/2019;"Sorø";Dådyr;Kalv;Under 1 år;Hun;0;2;4;4;8
2018/2019;"Sorø";Dådyr;Kalv;Under 1 år;;0;3;16;12;7
