Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2020/2021;"Sønderborg";Ræv;Han;Over 1 år;Han;0;0;0;1;2;13;21;16
2020/2021;"Sønderborg";Ræv;Han;;Han;0;0;1;0;0;0;0;0
2020/2021;"Sønderborg";Ræv;Tæve;Over 1 år;Hun;0;1;1;1;1;5;8;7
2020/2021;"Sønderborg";Ræv;Tæve;;Hun;0;0;1;0;0;0;0;0
2020/2021;"Sønderborg";Ræv;Hvalp;Under 1 år;Han;1;11;3;1;0;2;1;0
2020/2021;"Sønderborg";Ræv;Hvalp;Under 1 år;Hun;0;11;4;0;0;1;1;0
2020/2021;"Sønderborg";Ræv;Hvalp;Under 1 år;;2;5;12;1;1;2;0;1
