Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2013/2014;"Frederikssund";Rådyr;Råbuk;2+ år;Han;64;15;10;3;0;2;1
2013/2014;"Frederikssund";Rådyr;Råbuk;1 år;Han;16;8;2;2;0;0;1
2013/2014;"Frederikssund";Rådyr;Råbuk;;Han;26;13;1;1;0;3;3
2013/2014;"Frederikssund";Rådyr;Rå;2+ år;Hun;0;1;0;9;6;10;11
2013/2014;"Frederikssund";Rådyr;Rå;1 år;Hun;0;0;1;0;3;2;1
2013/2014;"Frederikssund";Rådyr;Rå;;Hun;0;0;0;4;7;6;1
2013/2014;"Frederikssund";Rådyr;Lam;Under 1 år;Han;0;1;0;1;3;1;5
2013/2014;"Frederikssund";Rådyr;Lam;Under 1 år;Hun;0;0;0;6;3;8;10
2013/2014;"Frederikssund";Rådyr;Lam;Under 1 år;;0;0;0;4;6;2;3
