Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2018/2019;"Næstved";Sika;Sikahjort;2+ år;Han;0;0;0;0;1
2018/2019;"Næstved";Sika;Kalv;Under 1 år;;0;1;0;0;1
