Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2018/2019;"Viborg";Krondyr;Kronhjort;2+ år;Han;17;8;7;2;0
2018/2019;"Viborg";Krondyr;Kronhjort;1 år;Han;8;7;3;2;2
2018/2019;"Viborg";Krondyr;Kronhind;2+ år;Hun;0;6;12;6;8
2018/2019;"Viborg";Krondyr;Kronhind;1 år;Hun;0;5;3;2;1
2018/2019;"Viborg";Krondyr;Kalv;Under 1 år;Han;6;0;7;3;4
2018/2019;"Viborg";Krondyr;Kalv;Under 1 år;Hun;6;8;13;7;6
2018/2019;"Viborg";Krondyr;Ikke angivet;;Han;6;3;6;6;4
2018/2019;"Viborg";Krondyr;Ikke angivet;;Hun;2;8;11;22;12
