Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2019/2020;"Favrskov";Sika;Sikahjort;2+ år;Han;21;8;3;0;4
2019/2020;"Favrskov";Sika;Sikahjort;1 år;Han;0;0;0;1;1
2019/2020;"Favrskov";Sika;Sikahjort;;Han;12;3;0;1;4
2019/2020;"Favrskov";Sika;Sikahind;2+ år;Hun;0;3;0;7;6
2019/2020;"Favrskov";Sika;Sikahind;1 år;Hun;0;1;0;0;0
2019/2020;"Favrskov";Sika;Sikahind;;Hun;0;3;7;4;6
2019/2020;"Favrskov";Sika;Kalv;Under 1 år;Han;0;2;2;2;4
2019/2020;"Favrskov";Sika;Kalv;Under 1 år;Hun;0;3;3;5;2
2019/2020;"Favrskov";Sika;Kalv;Under 1 år;;0;7;12;2;4
