Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2020/2021;"Nyborg";Ræv;Han;Over 1 år;Han;0;0;1;1;6;6;8;10
2020/2021;"Nyborg";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;0;6;6;6
2020/2021;"Nyborg";Ræv;Hvalp;Under 1 år;Han;0;1;2;0;0;0;0;0
2020/2021;"Nyborg";Ræv;Hvalp;Under 1 år;Hun;0;1;0;0;0;0;1;0
2020/2021;"Nyborg";Ræv;Hvalp;Under 1 år;;0;4;1;0;0;0;0;0
