Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2014/2015;"Varde";Rådyr;Råbuk;2+ år;Han;150;49;13;9;8;7;5
2014/2015;"Varde";Rådyr;Råbuk;1 år;Han;55;31;5;9;7;3;2
2014/2015;"Varde";Rådyr;Råbuk;;Han;101;42;13;11;13;3;2
2014/2015;"Varde";Rådyr;Rå;2+ år;Hun;0;0;0;32;39;46;26
2014/2015;"Varde";Rådyr;Rå;1 år;Hun;0;1;0;16;9;8;14
2014/2015;"Varde";Rådyr;Rå;;Hun;1;0;0;20;28;30;12
2014/2015;"Varde";Rådyr;Lam;Under 1 år;Han;0;0;0;20;32;18;25
2014/2015;"Varde";Rådyr;Lam;Under 1 år;Hun;0;0;0;35;44;37;19
2014/2015;"Varde";Rådyr;Lam;Under 1 år;;0;0;0;40;37;19;14
