Sæson;Kommune;Art;September;Oktober;November;December;Januar
2017/2018;"Vejle";Mink;1;0;2;0;0
2017/2018;"Vejle";Mink;0;4;0;0;2
2017/2018;"Vejle";Mink;0;1;3;1;1
