Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2019/2020;"Aalborg";Rådyr;Råbuk;2+ år;Han;215;85;23;24;15;11;3
2019/2020;"Aalborg";Rådyr;Råbuk;1 år;Han;41;22;12;8;11;7;6
2019/2020;"Aalborg";Rådyr;Råbuk;;Han;157;56;28;15;18;15;10
2019/2020;"Aalborg";Rådyr;Rå;2+ år;Hun;0;0;0;29;40;50;28
2019/2020;"Aalborg";Rådyr;Rå;1 år;Hun;0;0;0;8;12;13;12
2019/2020;"Aalborg";Rådyr;Rå;;Hun;0;0;0;28;60;37;39
2019/2020;"Aalborg";Rådyr;Lam;Under 1 år;Han;0;0;0;21;37;21;8
2019/2020;"Aalborg";Rådyr;Lam;Under 1 år;Hun;0;1;0;35;34;34;29
2019/2020;"Aalborg";Rådyr;Lam;Under 1 år;;0;0;0;41;47;27;28
