Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2021/2022;"Egedal";Rådyr;Råbuk;2+ år;Han;33;9;4;1;0;1;3
2021/2022;"Egedal";Rådyr;Råbuk;1 år;Han;4;1;4;0;0;0;2
2021/2022;"Egedal";Rådyr;Råbuk;;Han;16;4;1;2;1;0;1
2021/2022;"Egedal";Rådyr;Rå;2+ år;Hun;0;0;0;0;0;2;8
2021/2022;"Egedal";Rådyr;Rå;1 år;Hun;0;0;0;4;0;1;0
2021/2022;"Egedal";Rådyr;Rå;;Hun;0;0;0;4;2;5;1
2021/2022;"Egedal";Rådyr;Lam;Under 1 år;Han;0;0;0;1;1;4;4
2021/2022;"Egedal";Rådyr;Lam;Under 1 år;Hun;0;0;0;1;1;2;6
2021/2022;"Egedal";Rådyr;Lam;Under 1 år;;0;0;0;1;0;0;2
