Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2013/2014;"Brønderslev-Dronninglund";Rådyr;Råbuk;2+ år;Han;84;25;14;5;9;3;1
2013/2014;"Brønderslev-Dronninglund";Rådyr;Råbuk;1 år;Han;13;11;5;6;5;1;4
2013/2014;"Brønderslev-Dronninglund";Rådyr;Råbuk;;Han;48;23;5;9;1;6;0
2013/2014;"Brønderslev-Dronninglund";Rådyr;Rå;2+ år;Hun;0;0;0;16;27;12;5
2013/2014;"Brønderslev-Dronninglund";Rådyr;Rå;1 år;Hun;0;0;0;8;8;6;2
2013/2014;"Brønderslev-Dronninglund";Rådyr;Rå;;Hun;0;0;0;8;15;10;8
2013/2014;"Brønderslev-Dronninglund";Rådyr;Lam;Under 1 år;Han;0;0;0;8;18;12;3
2013/2014;"Brønderslev-Dronninglund";Rådyr;Lam;Under 1 år;Hun;0;0;0;27;19;21;3
2013/2014;"Brønderslev-Dronninglund";Rådyr;Lam;Under 1 år;;1;0;0;20;14;7;4
