Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2013/2014;"Fredensborg";Ræv;Han;Over 1 år;Han;0;0;0;2;2;1;1;1
2013/2014;"Fredensborg";Ræv;Tæve;Over 1 år;Hun;0;0;0;2;0;0;1;0
2013/2014;"Fredensborg";Ræv;Hvalp;Under 1 år;Han;0;0;0;0;0;1;0;0
2013/2014;"Fredensborg";Ræv;Hvalp;Under 1 år;;0;0;0;1;0;0;0;0
