Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2015/2016;"Køge";Krondyr;Kronhind;2+ år;Hun;0;0;0;0;1
2015/2016;"Køge";Krondyr;Kronhind;1 år;Hun;0;0;0;1;0
2015/2016;"Køge";Krondyr;Kalv;Under 1 år;;0;0;0;0;1
