Sæson;Kommune;Art;September;Oktober;November;December;Januar
2019/2020;"Vordingborg";Mink;3;1;0;1;1
2019/2020;"Vordingborg";Mink;1;2;0;0;1
2019/2020;"Vordingborg";Mink;1;0;0;0;0
2019/2020;"Vordingborg";Mink;1;0;0;0;0
2019/2020;"Vordingborg";Mink;1;0;0;0;0
2019/2020;"Vordingborg";Mink;0;0;1;0;0
