Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2017/2018;"Faaborg-Midtfyn";Ræv;Han;Over 1 år;Han;0;0;2;2;10;17;14;37
2017/2018;"Faaborg-Midtfyn";Ræv;Tæve;Over 1 år;Hun;0;0;0;2;8;13;16;9
2017/2018;"Faaborg-Midtfyn";Ræv;Tæve;;Hun;0;1;0;0;0;0;0;0
2017/2018;"Faaborg-Midtfyn";Ræv;Hvalp;Under 1 år;Han;3;2;2;0;4;1;0;0
2017/2018;"Faaborg-Midtfyn";Ræv;Hvalp;Under 1 år;Hun;5;2;2;0;1;0;0;0
2017/2018;"Faaborg-Midtfyn";Ræv;Hvalp;Under 1 år;;1;16;3;1;1;0;2;1
