Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2016/2017;"Aarhus";Vildsvin;Orne;Over 1 år;Han;0;0;2;0;0
2016/2017;"Aarhus";Vildsvin;Gris;Under 1 år;Han;0;0;1;0;0
2016/2017;"Aarhus";Vildsvin;Gris;Under 1 år;;0;0;2;0;0
