Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2020/2021;"Skanderborg";Sika;Sikahjort;2+ år;Han;1;2;1;1;1
2020/2021;"Skanderborg";Sika;Sikahjort;;Han;2;1;0;0;0
2020/2021;"Skanderborg";Sika;Sikahind;2+ år;Hun;0;1;0;0;0
