Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2016/2017;"Frederikssund";Ræv;Han;Over 1 år;Han;0;0;1;4;10;7;8;16
2016/2017;"Frederikssund";Ræv;Tæve;Over 1 år;Hun;0;0;0;2;5;8;3;6
2016/2017;"Frederikssund";Ræv;Hvalp;Under 1 år;Han;1;6;0;1;1;1;0;0
2016/2017;"Frederikssund";Ræv;Hvalp;Under 1 år;Hun;2;2;0;0;0;0;0;0
2016/2017;"Frederikssund";Ræv;Hvalp;Under 1 år;;2;1;0;1;0;0;0;1
