Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2022/2023;"Randers";Mårhund;Han;Over 1 år;Han;0;0;1;1;1
2022/2023;"Randers";Mårhund;Han;;Han;3;1;4;0;0
2022/2023;"Randers";Mårhund;Tæve;Over 1 år;Hun;1;0;1;1;1
2022/2023;"Randers";Mårhund;Tæve;;Hun;1;0;1;1;0
2022/2023;"Randers";Mårhund;Hvalp;Under 1 år;Han;3;0;0;0;0
2022/2023;"Randers";Mårhund;Hvalp;Under 1 år;Hun;1;1;0;0;0
