Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2018/2019;"Billund";Dådyr;Dåhjort;2+ år;Han;0;0;0;2;0
2018/2019;"Billund";Dådyr;Dåhjort;1 år;Han;0;0;0;1;3
2018/2019;"Billund";Dådyr;Dåhjort;;Han;0;0;0;3;0
2018/2019;"Billund";Dådyr;Då;2+ år;Hun;0;0;0;3;1
2018/2019;"Billund";Dådyr;Då;1 år;Hun;0;0;0;2;1
2018/2019;"Billund";Dådyr;Då;;Hun;0;0;0;3;1
2018/2019;"Billund";Dådyr;Kalv;Under 1 år;Han;1;1;0;1;1
2018/2019;"Billund";Dådyr;Kalv;Under 1 år;Hun;2;1;1;3;3
2018/2019;"Billund";Dådyr;Kalv;Under 1 år;;0;1;2;4;2
