Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2018/2019;"Aarhus";Mårhund;Han;Over 1 år;Han;1;0;1;0;0
2018/2019;"Aarhus";Mårhund;Hvalp;Under 1 år;;3;0;0;0;0
