Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2017/2018;"Silkeborg";Vildsvin;Orne;Over 1 år;Han;0;0;3;0;1
2017/2018;"Silkeborg";Vildsvin;So;Over 1 år;Hun;0;0;0;1;0
2017/2018;"Silkeborg";Vildsvin;Gris;Under 1 år;Han;0;0;0;1;0
2017/2018;"Silkeborg";Vildsvin;Gris;Under 1 år;Hun;0;0;1;0;0
2017/2018;"Silkeborg";Vildsvin;Gris;Under 1 år;;0;3;0;0;1
